tx_id	gene_name	undepleted_1	undepleted_2	ribozero_p	ribozero_p_o	ribozero_p_f	ribozero_p_of	qiagen_fastselect_1	qiagen_fastselect_2	ribopools_1	ribopools_2	ribopools_no_heat_1	ribopools_no_heat_2
ENST00000293860.5	POLR3K	100	86	147	12	0	5	198	211	160	191	361	423
ENST00000522353.2	PCDHA3	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000396396.5	PGM5	0	0	0	0	0	0	0	1	0	0	1	0
ENST00000268231.12	SEPT12	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000273854.7	EPHA5	0	0	0	0	0	0	1	0	0	0	0	0
ENST00000578186.2	HIST2H4A	1031	895	1722	151	77	92	2217	2699	2023	2546	4954	5037
ENST00000419783.1	GPX1	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000252729.6	CACNG6	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000570319.5	NDUFAB1	363	304	491	70	19	80	771	891	604	842	1722	1666
ENST00000641124.1	OR2AG2	0	0	0	0	0	0	1	0	0	0	0	1
ENST00000320895.9	CLPTM1L	92	105	208	19	18	1	243	289	236	277	585	585
ENST00000317479.7	PXMP2	12	12	33	18	0	0	27	31	55	46	77	80
ENST00000325995.7	KLHL38	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000313213.4	PFN4	0	0	0	0	0	0	0	0	0	0	0	1
ENST00000391711.7	ZNF829	0	0	0	0	0	0	0	2	0	1	3	1
ENST00000302362.10	COPRS	48	34	58	0	8	5	75	90	80	101	175	187
ENST00000400477.7	DSCR8	2	6	3	0	0	0	9	10	14	14	25	21
ENST00000401642.7	SCFD2	28	26	38	3	1	1	75	98	67	91	176	168
ENST00000397077.5	ATP2B2	0	0	0	0	0	0	1	1	0	1	0	1
ENST00000260363.8	KIF23	84	74	118	3	2	12	195	218	174	226	459	432
ENST00000266771.9	SLC15A4	34	20	50	0	0	0	36	64	40	61	120	113
ENST00000278559.7	CAPN5	0	2	0	0	0	0	0	0	0	2	0	2
ENST00000595290.5	OPN1MW	0	0	0	0	0	0	0	0	1	0	0	0
ENST00000350777.6	HINFP	14	9	10	8	0	0	9	26	22	28	47	28
ENST00000368737.4	S100A12	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000370775.2	RTL8A	19	15	19	3	3	4	34	55	28	48	81	94
ENST00000369701.7	SORCS3	1	2	0	0	0	0	3	4	0	5	9	7
ENST00000369878.8	CNNM2	6	13	2	0	0	8	17	20	16	19	30	31
ENST00000380739.5	SERPINB1	187	165	314	39	16	10	358	413	353	416	902	854
ENST00000330173.5	ZNF570	0	2	1	0	0	4	1	2	2	1	4	11
ENST00000262878.4	SAMHD1	37	21	46	0	0	5	75	80	50	76	139	131
ENST00000380370.1	OR52J3	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000314471.10	SAMD4B	32	16	46	0	0	8	34	64	56	57	115	103
ENST00000340622.7	ZNF746	39	31	67	3	4	8	94	109	96	114	238	214
ENST00000264485.10	SLC4A4	0	0	0	0	0	0	0	1	0	0	0	0
ENST00000442789.6	MYO1A	0	0	0	0	0	0	0	0	1	0	1	0
ENST00000427043.3	CASP14	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000615129.4	IQCA1L	0	0	0	0	0	0	0	0	0	0	1	0
ENST00000381297.9	P2RY8	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000634632.1	ARL14EPL	0	0	0	0	0	0	0	0	0	0	0	1
ENST00000293195.9	FDXR	90	64	123	4	7	9	199	228	186	233	436	455
ENST00000334202.4	KRTAP17-1	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000283752.9	SERPINB3	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000546970.5	ZNF385A	167	127	216	28	12	44	318	392	287	360	723	783
ENST00000413052.6	MOV10	93	93	180	17	0	6	237	242	191	270	471	574
ENST00000450892.6	STRC	0	0	0	0	0	0	0	0	0	0	1	0
ENST00000354831.11	NRDC	398	376	624	78	47	52	911	1133	855	1075	2119	2070
ENST00000536220.5	ZNF573	0	2	4	0	0	0	0	10	7	8	13	12
ENST00000247182.6	SIX1	2	0	8	0	0	0	3	4	4	2	5	8
ENST00000377799.7	TRDMT1	16	21	73	0	6	7	48	39	39	56	103	89
ENST00000302783.8	TTC36	0	0	0	0	0	0	0	1	0	0	0	3
ENST00000300557.2	PRR15L	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000483095.6	RGS8	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000636805.1	AC104836.1	3	3	5	0	0	0	3	1	2	5	10	8
ENST00000371996.8	MINPP1	58	68	168	25	2	4	153	197	139	195	342	361
ENST00000330579.5	NOC4L	102	110	175	2	5	23	226	288	203	284	610	623
ENST00000286195.7	C2CD6	0	0	0	0	0	0	1	0	0	0	0	0
ENST00000329285.12	ZNF599	0	1	0	0	0	0	1	1	2	3	8	3
ENST00000222120.7	RAB3D	0	0	5	0	0	0	2	4	2	1	2	2
ENST00000368654.7	MKI67	105	76	125	4	3	5	177	230	162	210	419	426
ENST00000310357.7	GPRC6A	0	0	0	0	0	0	0	1	1	0	0	1
ENST00000210444.5	NANS	174	134	284	53	3	26	367	442	337	447	876	826
ENST00000343984.5	SEPT6	105	110	96	16	5	12	239	274	218	300	510	530
ENST00000221283.9	STXBP2	249	237	440	52	22	11	555	613	500	662	1332	1311
ENST00000340857.3	H1F0	0	0	0	0	0	0	0	0	0	1	0	0
ENST00000301887.8	BATF2	6	5	13	0	0	1	14	21	11	13	28	30
ENST00000356545.6	RSPO1	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000405623.5	POMC	0	0	0	0	0	0	1	0	0	0	0	0
ENST00000424576.6	RPL6	2590	2463	4316	543	260	278	6004	6770	5443	6884	13658	13394
ENST00000378204.6	EXT1	0	5	0	0	0	0	2	4	3	6	7	7
ENST00000428082.6	TVP23C	9	6	7	0	0	0	15	16	12	14	35	39
ENST00000378752.7	OPTN	4	2	6	1	0	0	4	3	1	4	6	6
ENST00000318222.3	PKD2L1	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000006658.10	SPATA20	0	0	0	0	0	0	0	0	0	2	1	3
ENST00000296694.4	SCGB3A2	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000264254.10	PDCL3	59	37	61	4	17	2	127	119	102	133	251	260
ENST00000366425.3	GP1BB	305	237	481	55	59	87	691	851	624	843	1710	1705
ENST00000343115.8	RDX	90	75	126	15	7	8	224	238	200	220	452	480
ENST00000392092.6	TBP	69	58	86	0	14	16	159	197	142	207	344	363
ENST00000402966.1	C22orf46	2	1	0	0	0	7	3	8	4	6	7	8
ENST00000328697.10	CCDC34	17	21	21	0	0	1	32	43	21	38	91	65
ENST00000331380.3	HIST2H2AC	927	839	1643	151	93	128	2064	2474	1967	2534	4767	4887
ENST00000382080.5	SGCZ	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000283109.7	RIOK2	84	81	202	29	7	17	193	214	151	222	443	431
ENST00000308159.9	NUP93	232	217	379	25	26	28	532	611	490	596	1200	1145
ENST00000600118.5	CHMP2A	108	85	205	49	0	10	214	264	213	283	495	508
ENST00000299665.2	CLEC4D	0	0	2	0	0	0	0	0	0	0	0	0
ENST00000594154.5	ZNF432	1	5	17	0	0	0	10	11	7	13	18	17
ENST00000005386.7	RPAP3	75	66	76	14	9	5	167	177	141	214	365	371
ENST00000263382.7	ASF1B	84	65	115	1	0	11	184	225	163	213	419	424
ENST00000323061.5	NAP1L5	15	9	3	0	0	0	19	17	23	20	60	51
ENST00000361490.8	HPS1	18	21	5	0	0	9	36	37	30	52	103	80
ENST00000305901.6	ONECUT1	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000274093.7	GLRA3	0	0	0	0	0	0	0	0	1	0	1	1
ENST00000322861.11	MYLPF	0	1	0	0	0	0	1	1	0	0	8	4
ENST00000343470.8	LYAR	152	142	234	15	20	13	320	354	298	340	729	669
ENST00000168712.2	FGF4	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000620771.4	HPCAL1	62	57	68	2	8	6	120	127	94	134	255	265
ENST00000317204.10	TOLLIP	12	13	13	0	0	0	36	51	34	37	90	79
ENST00000475381.5	NCEH1	11	8	15	1	0	6	21	21	23	23	47	48
ENST00000376663.7	BMI1	15	24	48	0	4	1	71	68	48	69	110	104
ENST00000443029.5	METTL6	13	22	23	0	2	9	52	49	44	47	93	100
ENST00000340940.4	KLRG2	0	1	0	0	0	0	0	0	0	0	0	0
ENST00000341772.4	DNER	0	1	0	0	0	0	0	2	0	0	0	0
ENST00000400577.3	RBM11	1	1	0	11	0	0	2	2	1	3	5	2
ENST00000267339.6	ANKRD10	21	28	29	4	6	6	70	64	64	77	158	164
ENST00000568107.2	GAN	28	23	39	11	0	4	54	66	52	88	149	165
ENST00000314144.9	CCT6B	5	9	4	0	1	1	18	27	14	18	34	38
ENST00000371437.4	NDUFA1	229	184	543	44	31	27	516	629	475	572	1104	1130
ENST00000395930.5	TEKT3	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000349064.9	ASIC3	0	0	0	0	0	0	2	2	0	0	2	3
ENST00000641559.1	OR9A4	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000318059.7	PAM16	31	22	36	4	0	11	53	59	55	80	133	112
ENST00000368424.3	DCST2	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000457222.6	TSPY3	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000319725.9	FUBP3	117	86	126	11	4	1	249	259	243	267	489	496
ENST00000399147.8	NPIPB2	0	0	0	0	0	0	0	1	0	0	0	2
ENST00000294338.6	PDZK1IP1	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000564543.1	AC093525.2	46	32	87	12	5	2	121	124	96	119	281	228
ENST00000254227.3	NR0B2	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000374786.5	NTM	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000636331.1	LINC00854	0	0	0	0	0	0	0	1	0	0	0	0
ENST00000371891.7	CYP4A22	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000451493.5	SPART	51	40	144	5	3	2	122	154	132	140	301	283
ENST00000329913.3	GDF3	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000297135.7	COG5	90	56	112	14	8	12	162	211	143	205	346	391
ENST00000619580.4	PTMS	64	44	89	7	8	0	132	186	133	158	231	241
ENST00000301738.8	KCTD5	46	53	86	12	0	2	114	151	101	135	300	293
ENST00000427716.6	FGD4	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000520948.5	VEGFA	28	22	49	10	5	5	43	44	52	54	97	110
ENST00000223324.2	MRPL32	112	92	157	19	4	0	221	260	212	237	446	500
ENST00000641771.1	OR2L2	0	2	0	0	0	0	1	0	1	0	2	3
ENST00000255324.9	RNF17	1	0	0	0	0	0	0	0	0	0	1	1
ENST00000378842.7	GALT	13	5	6	3	0	0	22	23	16	22	57	46
ENST00000314891.10	LPCAT4	6	5	2	0	3	1	16	12	10	15	33	31
ENST00000624552.3	HMCN2	0	1	0	0	0	0	4	0	0	4	4	3
ENST00000293973.1	NTN3	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000338502.8	SPRED3	0	0	9	0	0	0	0	0	0	0	0	0
ENST00000355499.8	YY1AP1	46	42	76	0	5	12	127	124	120	127	244	270
ENST00000366661.8	TTC13	13	9	17	0	0	3	34	29	20	20	57	72
ENST00000456556.5	ANKRD36C	4	6	2	0	0	4	16	14	11	10	26	22
ENST00000238714.7	PAPOLG	19	38	55	0	0	9	63	67	55	56	164	141
ENST00000636502.1	AC097372.1	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000582441.1	AC005697.1	0	0	0	0	0	0	0	1	2	0	0	2
ENST00000400521.6	TXNRD2	63	76	115	24	0	32	179	192	182	221	400	448
ENST00000355243.7	PAX2	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000321110.1	RTL3	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000382862.7	MSLN	0	0	0	0	0	0	0	0	0	0	0	1
ENST00000267064.8	SMARCC2	64	79	121	17	12	4	149	201	173	164	393	381
ENST00000322608.2	OR1E1	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000265342.11	FSTL4	0	0	0	0	0	0	0	0	0	1	0	0
ENST00000397333.3	DDX51	36	31	34	1	7	6	83	85	68	79	183	207
ENST00000508821.5	ELOVL7	4	4	8	0	0	0	13	5	3	5	21	13
ENST00000584486.5	FAM72C	14	13	13	0	0	2	29	30	28	34	72	66
ENST00000506784.5	CDK18	0	0	0	0	0	0	4	1	1	0	3	3
ENST00000375095.2	TMEM136	1	3	0	0	0	0	2	7	6	6	8	9
ENST00000604458.1	HSPE1-MOB4	117	111	172	19	11	18	278	290	224	300	636	659
ENST00000287538.9	ZIC3	0	0	0	0	0	0	1	0	0	0	0	0
ENST00000270061.11	SSBP4	45	50	120	1	0	4	88	130	76	103	251	244
ENST00000273990.6	DDIT4L	1	0	0	0	0	0	0	0	0	0	0	0
ENST00000219271.3	MMP15	31	17	28	11	6	12	51	64	44	69	128	129
ENST00000334068.3	KRTAP13-4	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000467211.1	AL121845.2	0	0	0	0	0	0	0	0	0	0	1	0
ENST00000230895.10	DAP	88	81	187	8	18	4	192	243	160	262	417	420
ENST00000325495.8	HNRNPM	752	665	1078	100	41	69	1604	1855	1530	1945	3843	3726
ENST00000543818.5	LRTM2	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000427478.6	CNEP1R1	3	6	15	7	0	0	15	15	7	11	25	20
ENST00000338146.6	SPRYD4	6	10	15	9	0	10	28	12	16	29	40	41
ENST00000371873.9	CMPK1	153	119	195	18	4	15	328	335	294	368	698	711
ENST00000381418.8	HR	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000369066.7	CRYBG1	0	0	0	0	0	0	1	1	0	0	0	0
ENST00000358642.2	OR5AC2	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000492406.5	SLC35A5	11	8	35	2	0	0	34	27	15	18	54	68
ENST00000393386.6	PTPRZ1	0	0	1	0	0	0	1	2	0	0	1	2
ENST00000336614.8	ZNF324B	12	8	8	0	0	0	16	16	29	21	48	40
ENST00000569673.2	C15orf59	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000360586.7	WDHD1	86	83	159	4	6	11	202	229	173	209	450	461
ENST00000265838.8	ACAT1	155	162	219	57	27	18	394	455	331	440	941	908
ENST00000323865.4	HTR1A	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000557943.5	ETFA	347	301	517	46	17	63	765	893	686	877	1757	1775
ENST00000360311.4	ZNF860	1	3	7	0	0	0	10	10	10	5	10	16
ENST00000339777.4	LRRC43	0	0	1	0	0	0	0	1	1	0	1	1
ENST00000257248.2	GIF	0	0	0	0	0	0	1	2	1	0	0	1
ENST00000379095.4	NGRN	46	34	58	0	5	0	81	112	87	126	246	243
ENST00000260442.3	BCL2L10	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000359930.8	SULF2	0	0	0	0	0	0	0	1	2	0	1	1
ENST00000288912.8	WDR66	20	16	34	10	1	3	44	41	31	48	93	72
ENST00000359187.4	GOLGA8A	3	1	1	2	0	0	4	2	3	2	8	4
ENST00000280325.5	C11orf53	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000554922.5	EML5	3	1	9	0	0	0	5	1	3	6	1	14
ENST00000313486.11	PITPNA	38	36	69	12	7	13	118	101	75	131	192	214
ENST00000371088.4	EFCAB7	6	7	3	0	0	0	12	12	10	25	29	40
ENST00000378487.2	CLLU1OS	0	0	0	0	0	0	0	0	0	0	1	0
ENST00000376442.7	DHX16	106	97	111	16	16	12	245	289	232	269	545	561
ENST00000520467.5	SCUBE2	0	0	1	0	0	0	1	0	0	0	0	0
ENST00000398470.1	KRTAP9-1	0	0	0	0	0	0	0	0	0	1	0	0
ENST00000406396.7	KDSR	17	22	64	8	0	0	61	67	45	70	135	129
ENST00000323997.10	ENO3	24	30	33	0	4	1	63	68	47	82	139	150
ENST00000221418.8	ECH1	84	86	127	19	12	8	193	232	160	213	425	481
ENST00000361786.6	CIPC	12	4	31	6	3	10	28	38	27	34	92	82
ENST00000265963.8	GTF2H1	31	24	61	0	1	24	65	53	63	80	138	140
ENST00000614228.1	GRIFIN	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000339997.8	RTN3	214	192	347	48	16	16	482	547	402	557	1021	1089
ENST00000335186.2	DEFB106A	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000328051.2	SPRR4	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000330236.6	ZKSCAN8	20	14	54	0	0	8	59	66	61	77	177	133
ENST00000615670.4	PRAG1	1	0	0	0	0	0	1	1	0	0	2	3
ENST00000373091.7	GRIK3	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000425340.2	FUT2	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000310418.8	CLTB	55	37	81	10	0	6	95	105	93	125	221	207
ENST00000539827.5	HOMER3	0	3	0	0	0	0	1	1	1	6	6	7
ENST00000344941.3	SLC15A5	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000447459.6	GSG1L	0	1	0	0	0	0	0	0	0	0	0	0
ENST00000552864.5	LIN7A	0	0	0	0	0	0	1	0	1	0	0	0
ENST00000419891.1	AC118470.1	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000187762.6	TMEM38A	1	0	0	0	0	0	2	1	2	4	0	5
ENST00000322630.2	CEP295NL	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000281142.9	SCLT1	12	15	10	0	0	0	29	34	23	31	90	69
ENST00000278282.2	SCGB1A1	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000289528.9	ZFAND2B	20	9	16	9	1	5	20	26	19	24	66	57
ENST00000373003.1	GTSF1L	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000207457.7	TEKT2	0	0	0	0	0	0	2	0	0	0	1	1
ENST00000219478.10	ZNF500	9	4	10	0	0	0	15	20	13	12	34	33
ENST00000229214.8	KRR1	56	51	90	0	7	5	114	134	118	140	316	269
ENST00000287996.7	IPPK	20	25	31	0	0	0	50	59	70	54	141	136
ENST00000634901.1	CIZ1	190	184	286	24	27	18	362	473	349	426	881	859
ENST00000408968.3	IFITM1	780	708	1258	93	65	95	1673	1909	1599	1982	3865	3965
ENST00000262623.3	ATP4A	0	0	0	0	0	0	5	5	2	3	5	1
ENST00000315033.4	GPR88	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000278980.10	COMMD7	32	26	45	8	1	0	63	74	50	74	178	153
ENST00000302824.6	STARD5	1	2	0	0	0	0	1	5	2	3	8	11
ENST00000296238.3	CAMK2N2	0	0	0	0	0	0	0	0	0	0	0	1
ENST00000267116.7	ANKRD52	38	31	65	9	3	13	90	85	67	76	173	190
ENST00000393791.7	ARHGAP9	0	2	0	0	1	0	3	8	2	8	9	8
ENST00000351328.7	CS	320	260	395	76	38	28	636	738	564	742	1409	1427
ENST00000258091.9	CCT7	1093	947	1723	150	96	98	2383	2879	2238	2820	5549	5506
ENST00000393975.3	C1QTNF2	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000434396.1	ANKRD63	0	0	0	0	0	0	1	4	1	1	1	2
ENST00000315392.8	PLXDC1	0	0	0	0	0	0	1	0	0	0	0	0
ENST00000265140.9	SLF1	24	34	63	0	0	3	55	79	44	77	120	142
ENST00000298510.3	PRDX3	315	269	469	58	44	45	651	746	584	737	1542	1544
ENST00000304720.3	OR1L6	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000202556.13	PPP1R13B	1	1	0	0	0	0	0	1	0	0	1	3
ENST00000367175.1	LRRN2	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000308127.8	SSH3	0	1	0	0	0	0	0	1	0	0	0	0
ENST00000324616.9	C12orf40	2	4	1	0	0	0	8	9	3	4	9	10
ENST00000309909.9	FBXW8	6	11	15	5	0	0	24	14	19	17	42	49
ENST00000258733.8	GPNMB	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000262120.9	TWSG1	32	29	42	7	0	4	48	60	53	77	121	114
ENST00000388887.6	STAB2	0	2	1	0	0	0	0	0	0	1	0	0
ENST00000378078.4	RGP1	25	8	28	4	0	3	26	49	31	40	53	62
ENST00000367393.7	C1orf53	1	0	0	0	0	0	1	0	1	3	5	2
ENST00000262631.10	SCN1B	0	0	0	0	0	0	2	1	1	0	1	5
ENST00000355522.5	C2CD4A	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000327381.6	XKR4	0	0	0	0	0	0	1	0	0	0	0	1
ENST00000353442.9	LMBR1	26	24	35	4	0	1	80	86	53	85	151	157
ENST00000377560.9	HECTD4	22	35	37	3	8	5	76	96	58	101	179	147
ENST00000297623.6	C9orf24	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000272462.2	MALL	0	0	0	0	0	0	0	0	0	0	1	0
ENST00000641972.1	OR8G1	0	1	0	0	0	0	3	1	0	1	0	7
ENST00000340807.3	GPR18	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000274520.1	IL9	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000326842.2	EDDM3A	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000328599.4	TRMT12	17	14	27	5	1	0	38	63	49	45	91	89
ENST00000366788.7	STUM	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000381989.3	PARP4	50	43	73	22	6	39	131	110	108	124	261	267
ENST00000338616.4	OR13H1	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000361530.10	CNKSR1	0	0	0	0	0	0	0	0	1	0	2	0
ENST00000227524.8	PRPF19	395	359	582	80	53	45	915	971	743	955	1928	1997
ENST00000261739.8	ANKRD13A	43	40	36	0	0	0	103	109	96	120	212	208
ENST00000246532.5	IGFLR1	5	7	10	0	1	0	14	13	5	12	26	38
ENST00000373327.4	TRAF3IP1	6	6	6	0	0	0	15	12	11	10	21	20
ENST00000251849.8	RAF1	43	42	65	10	0	5	93	120	82	110	213	238
ENST00000273857.8	CORIN	0	0	1	0	0	0	0	0	0	1	0	0
ENST00000369153.2	BOLA1	0	0	0	0	0	0	0	0	0	0	1	0
ENST00000265748.6	ANLN	40	52	68	17	9	0	96	109	88	118	231	213
ENST00000297029.9	SCIN	4	7	26	0	10	0	14	15	17	17	31	26
ENST00000334955.12	RSBN1L	43	32	37	0	0	0	69	86	67	87	172	170
ENST00000360803.8	GTPBP4	270	291	465	47	8	62	687	843	632	848	1549	1605
ENST00000328070.10	ZNF71	0	0	0	0	0	0	0	0	0	0	1	2
ENST00000537107.5	ANKRD65	0	0	0	0	0	0	1	0	0	0	0	0
ENST00000237281.4	FBXO30	50	34	42	7	13	4	94	110	81	106	218	261
ENST00000257549.8	SDS	0	0	0	0	0	0	0	0	0	0	0	1
ENST00000215829.7	SNRPD3	267	225	296	28	15	33	561	618	449	578	1148	1154
ENST00000619213.1	GOLGA6L6	0	0	0	0	0	0	0	0	0	2	0	0
ENST00000372224.8	KIF2C	434	362	736	76	43	30	889	1188	830	1062	2048	2102
ENST00000296600.4	ZNF474	0	0	0	0	0	0	1	0	0	0	1	0
ENST00000221498.6	DKKL1	2	0	0	0	0	0	1	1	1	1	2	2
ENST00000323963.9	EIF4A2	313	257	494	32	23	44	605	784	593	760	1480	1610
ENST00000263379.3	IL27RA	28	18	59	2	0	0	78	77	61	91	142	149
ENST00000614167.1	RIBC2	0	0	0	0	0	0	1	1	0	0	0	0
ENST00000521508.1	ALG11	14	13	9	13	3	0	51	52	40	43	97	91
ENST00000294168.7	TAF6L	29	25	47	6	1	8	60	90	70	62	177	181
ENST00000275815.3	EPHA1	0	0	0	0	0	0	0	0	1	0	0	0
ENST00000535366.5	ENO2	59	53	121	14	3	1	111	120	109	148	246	246
ENST00000497473.5	IAH1	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000282343.12	CACNB2	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000379388.6	HIVEP1	25	21	16	8	2	6	68	68	55	77	132	151
ENST00000325542.9	CEP57	65	72	155	4	7	17	173	165	131	152	348	342
ENST00000337488.10	FIP1L1	114	95	168	28	5	3	265	287	199	259	531	499
ENST00000245414.8	IRF1	3	3	3	0	0	0	21	20	18	16	22	23
ENST00000300079.9	GLYATL1	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000447966.6	ASIC1	1	1	0	0	0	0	0	6	5	2	4	2
ENST00000287598.10	BUB1B	97	88	157	12	0	29	235	258	215	264	534	501
ENST00000372868.6	WISP2	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000370353.3	PRRG3	0	1	0	0	0	0	0	0	0	0	1	0
ENST00000372204.7	DYDC1	0	0	0	0	0	0	0	0	1	0	0	0
ENST00000307201.4	ABHD15	4	1	8	0	0	0	11	7	6	7	20	12
ENST00000255409.7	CHI3L1	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000373521.3	PABPC1L2B	0	0	0	0	0	0	1	1	0	0	1	0
ENST00000175756.9	PTPN18	44	31	89	8	3	5	89	108	70	87	163	177
ENST00000237172.11	FILIP1	0	0	0	0	0	0	0	1	0	0	0	1
ENST00000552951.6	C12orf45	48	43	91	0	12	7	130	156	132	151	306	309
ENST00000502664.5	GYPB	31	35	51	0	2	3	71	91	52	81	178	161
ENST00000281043.3	MYCN	1	1	6	0	0	0	0	2	0	0	2	0
ENST00000323345.10	RPL7A	3237	2999	5119	512	269	402	7363	8664	6591	8479	16078	16252
ENST00000348354.6	BTG3	19	15	37	1	4	0	52	54	41	40	96	111
ENST00000436886.6	GATS	1	1	2	0	1	0	3	1	3	9	10	11
ENST00000361729.2	E2F2	24	17	8	0	0	0	49	56	34	54	104	96
ENST00000409540.7	INPP4A	6	8	9	0	0	0	19	17	20	24	29	36
ENST00000251372.7	LILRA1	0	0	0	0	0	0	0	0	0	1	0	0
ENST00000440685.6	S100A13	38	25	42	2	0	0	61	64	69	81	140	137
ENST00000217320.7	TLDC2	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000372728.3	BEX1	0	2	1	0	0	7	2	4	4	3	5	3
ENST00000409556.5	KDM3A	56	45	63	11	0	5	104	131	75	127	251	258
ENST00000624207.1	PRAMEF26	2	1	0	0	0	0	4	5	0	5	3	6
ENST00000318130.12	EDEM3	55	50	79	13	0	0	107	141	106	114	261	274
ENST00000370008.3	STXBP3	105	69	187	11	5	9	221	253	180	221	494	505
ENST00000376608.8	LRCOL1	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000635789.1	AC021072.1	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000261819.7	ANAPC5	166	123	234	5	28	7	310	356	277	414	688	687
ENST00000356798.10	ITGAL	0	0	0	0	0	0	0	0	0	0	0	1
ENST00000428826.6	EZH1	5	5	14	0	0	0	18	18	13	19	47	42
ENST00000550165.5	MCRS1	47	28	61	26	0	9	82	99	77	97	179	197
ENST00000372852.3	HEYL	0	0	0	0	0	0	1	2	1	1	1	4
ENST00000396901.5	NFKBID	2	1	0	0	0	0	5	1	5	5	17	8
ENST00000238721.8	TP53I3	2	3	20	0	0	8	16	12	12	22	38	29
ENST00000251363.9	CERS4	0	0	0	0	0	0	1	0	0	1	1	1
ENST00000369740.5	CHIA	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000395957.6	YWHAZ	920	912	1385	154	72	107	1982	2238	1828	2388	4697	4681
ENST00000488757.5	ZFP57	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000219746.13	TOX3	0	0	0	0	0	0	0	1	0	0	0	1
ENST00000467132.5	SERPINA3	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000005284.3	CACNG3	0	0	0	0	0	0	0	0	0	2	0	0
